sentence,label
"O je rail mein to mumkin hi nahi hai rape karna....3 dafa main nay koshish ki lekin nakam raha---- @KhSaad_Rafique, Railway Ministerhttps://twitter.com/ChotaKaptan/status/954568300054437888 …",0
• wo rape nahi karti,0
Shilpa shinde I hate u. Ghamandi. Ho aap Bahar akarbhi burai kr rhi ho.. U know what aap jeet k bhi hari ho and Hina haar k bhi jiti h smji Shilpa shinde.. Marathyanch nav matit milavl tuni,1
that's y I hate Ranveer jo aaj pta chala,1
Plz uska naam mat lijiye.. sab utar jaati hai.. hate him,1
@HerdHUSH i hate you we need you for shilpa ji,1
Hamne colors channel ko dekhna band kar diya hai. Kyuki unhone kam vote ke baad bhi shilpa Ko jaanbhujhkar winner banaya. I hate you big boss hate u colors hate you salman.,1
In one Tweet I can See Difference between Hinduvta  and Hinduism No wonder jiski dp lagae Usne Tu dead women ka rape Karne ko Bola Tha shakha ki Paidaesh Tujh Jaise Hindu Subah Durga sarswati pujte Hain air Raat Tak kisi dusri Nari ka rape Kar chuke hotel Hain,0
Saale bhen ke lode. Bohot deshbhakt bana firta hai aur tere fraud deshbhakt ko koi kuch bol de to bhagwan se uske rape ke liye dua karta hai. Akki ki fraud deshbhakti se bahar nikal aur desh ke liye sach mein kuch kar. Kisi ki behen ki rape ki dua karke tu jhaat bhi nahi ukhadega,1
"han wo suit karta hai k bachiyo ka rape hota jay,log mary,ye corupt kuch na kary,dr Aliya boli to suit nai krta ap ko?",0
Jo 3saal ki bacchiyo  ka rape kar diya jata hai vo bhi kya khud gyi thi..shame on u..,1
ranveer singh ne rape kar dia isliye,0
Jub kis larki ka rape hota hai jaisay aj kal Pakistan main ho raha hai to woh mar jahi hai hain air us ki tadfeen kay bad aziz o aqarab un kay ghar jatay hain aur us kay walid aur qareebi rishtar ko kay sath afsos kartay hain aur kehtay hain #Allah_Ki_Marzi.,1
Are mc kya cong shashan me rape nahi hota tha,0
Betiya paida hi mat karo....Garb htyaa  ko prmot karo....Betiyo ko gawar rakho.....Khuleaam rape hone doo....Mardo ki duniya ko bhadwa doo,1
Pakistan Hindu ki gaand mei danda dete hain aur hindus apni women ko rape kar ke kush ho jatain hain.,1
@narendramodi g capital punishment for rapist ?? Ya Abhi aur rape hone ka intezaar karegi sarkar??,0
Or  Aap unkesath selfie le rahe ho muje ye accha nahi laga i hate you sir,1
Kash ek picture muhhamad pr bhi bn Jaye...usne apne samne Jewish mahilao Ka rape kraya tha..kyuki ye allah Ka adesh tha...quran me bhi likha h...issh pr film bnni chahiye....,0
Don't worry I also love her kebal Shilpa kuchh jada pasand hai or kuchh nahi koi hate nahi karta shubhangi ko,0
Modi ji...kya Uttarakhand ke yuvaon ko army ke alawa koi option nahi hai...kitni gharo main matam aur karwana hai..it's shameful that we have lost so many youth due pak terrorism....we want answer...i know it will again be ignored,1
Jab kisi movie m rape ya bikni ka seen ho to aisi seen ko na dikhne k liye koi awaz tk nhi uthata.sab maje le kr dekhte Hain.ek padmavti movie hai jis k liye karni Sena Jaan maal ka Hani tk phuchne k liye khule Aam media m dhmki de rhi hai aur sarkar khamosh hai koi action nhi.,1
useh Gautam k bhai ne hire Kia tha I hate that HerdHusha  jannani,1
Jra haryana rape case pr bhi kuchh boliye,0
Anyway aap kro jai meem jai bheem ka nara buland..  Aisa hi jogendra nath mandal ne kiya tha 1947 me.. Brahmin aapko tu b khde to manuwad najar aa jata h..  Muslim chun chun k maar rhe h rape b ker dete h to aapko bhaichara njr aata h..  Jio bahadur jio,0
Aaj akhil ko rape ki baat bhi bata di. Dil p ek bojh tha halka ho gaya hai,0
Rape ka matlab rape hai chahe vo kisi bhi age ki ho please age ki divar na khadi Karen.,0
Pogat sisters waise to bada laap pelte hai. Aj Kal khamosh hai ek sabd nahi rape cases k baare me,1
*make* jalannya hate hate #PEANTERIN,0
Mashal khan ko too pehly insaf dila looo or us bachi ko jis ky sath 5 logo ny rape kiya sare aam,1
Par 18 saal se kam ka ladka rape kare toh faasi nahi milegi,0
"I just hate ""sahanubhuti' dene wale log.",1
"superb  koshish main lagi hui hai marya shakil ki salim jee kuch toh modi jee ke khilaf bolain,this is what i hate - we are one, if we want to be treated like one phir yeh sab dimaag main leker aane ki koi zaroorat nahin hai",1
@mlkhattar 12saal se kam wali ka rape kroge toh fansi.Good,0
Toh 12 saal se upr wali kisi ki maa beti nhi hai ya unko rape ho koi fark ni?,0
I hate you sakshi mahraj kyu dusmani hai unse aap ko,1
@NimraSohail06 hate humari larki tu Batman hai,0
Jab BJP wale Nirbhaya case Ko laker andolan jar rahe the tab AAP jaise hi log isme Shamil the aur media bhi AAP ke saath tha aur ab jab rape ho rahe hai rapist Ko bachane ke liye bol Raha ho,1
"Kaabil Ka rape Jo hua,uska yaadein abhi am taaza hai beechara eesliye roraha hai.aur krish4 ki bhi bayenge koi na koi.ab yeh direct retire hoga.",0
@jawaharyadavbjp sir ye 12 saal kya hota rape ki saja keval faasi ab wo kisi b age ki ladki kyu na ho.,0
I hate both briyani ma sirf  bOtii honi  chaye,1
I hate polyurethane. Naam na lou uska,1
Bhaiyuuuuuuuuuu.....tumhe kuch pta bhi h ki nhi......hamare yha savan or sakrat jrur diye hate h.. or tum bhul gye hmesa ki trh... pic.twitter.com/xPglR5okEw,0
"Wo peecha nhi krti, wo rape nhi krti, wo yaktarfa mohabbat m qatal nhi krti",0
adhay loog wahan hate mail bhejtay hain,0
"#NewIndia ka age limit hai kya, jin ladkiyon par rape sabit hoga, agar survive kar gayin, unse amit shah, rahul vote lenge? Kaise, aap dono @OfficeOfRG apne #mannkibaat me haryana me rape survivor aur Rapist se kya expect karte hain, share kariye?",1
Ye priyank kya bol raha he ye khud nahi bol raha tha shilpa ko SAAND JAISI BODY wali wow man to kar raha he iske muhn pe chappal maar k aau or ye Benafsha i hate you #MTVTrollPolice,1
Ek hi rastaa hai reppist ke saat jo Saudi Arabia me hota hai yaha per b karo yakeen mano phir koi rape nahi hogaa,0
"To kya 12 saal ki hote hi ladki rape bardhasht karne layak ho jaati hai, or rapist ka gunah kam ho jata hai, bahot achhi soch hai #hangtherapist .",1
tere ma ka bhosada sorry sache dil se duwa tere ghar ki aurat behen ka rape hojaye nange nach dikho or tu apne ka 20rs mein dena ka kaam karega,0
6 din Mai 8 badi gang rape jis Mai se 1.5 ki student thi 2.10 ki student 3.12 ki student thi,0
Jab tak rape ki saza fansi nahi hogi tab tak kanoon ka khauf nahi hoga.Sakht kanoon kyon nahi ban raha hai ye bhi sochne wali baat hai.,0
Apne hate thoda kum karwaana,0
Mam! kind your information...Karachi ki rooshniyan kon laya..? karachi operation by rangers kis na karvaya ? Altaf hussain par pabandi kis na lagaye...interior minister na..2013 mai kitna terrorism tha yaad hai..kitna qatal hota thay..2018 mai mai dekh lo karachi ki Roshniyaaan.. https://twitter.com/murkaziz__/status/954705004711022592 …,1
Yogi g kuch toh bolo itne rape UP ho rahe . Kya yahin vikas hai ? https://twitter.com/IndianExpress/status/954635538518061057 …,0
"Sir ji yeh sab toh tik hai but #Haryana rape ke baad ""Garv'!!!! @mlkhattar",0
@Madeeha_Naqvi kasur Punjab me rape cases me jali police muqablon me masom nojwanon ko maarna idher be koi bolay ga?http://www.bbc.com/news/world-asia-42742980 …,0
Dekhti hu kab tak hate karti hai,0
chup hojao..hate nai sikaty,0
jitni bhi thi lekin baat tho sabit ho gayi keh kuch khota nasal ke Pakistanio ko koi farq nahi parta koi Khattam e Naboowat Qanoon tabdeel kar de koi mulk ko loot loot ke kanghal kar de ya koi un ke bacho ko rape kar ke bedardi se qatal kar de.,1
ye log kaha jate h jub ek gul ka rape hota h,1
Hina toh bas luv aur priyank Ko use kar Rahi thi I hate her,1
"Sarkaar ko puchkar to ye maamle nahin hote. Ye to aadikaalon se hote rahe hain. Ye hai ki kabhi kam kabhi zyada hue hain. Jaise jaise social activities aur jansankhya badhti jaa rahi hai, us tarah ki ghatnayein badhti jaa rahi hain: RK Saini, BJP on rape incidents in #Haryana",1
"Sarkaar ko puchkar to ye maamle nahin hote. Ye to aadikaalon se hote rahe hain. Ye hai ki kabhi kam kabhi zyada hue hain. Jaise jaise social activities aur jansankhya badhti jaa rahi hai, us tarah ki ghatnayein badhti jaa rahi hain: RK Saini, @BJP4India on rape in #Haryanapic.twitter.com/zRgvJpu1cC",1
Are m not her PA or advocate .. menu ki lena .. karo hate   starting me meko bhi acchi nhi lagti thi .. phir lagne lag gayi .. aur fav ho gayi,0
"Sarkaar ko puchkar to ye maamle nahin hote. Ye to aadikaalon se hote rahe hain. Ye hai ki kabhi kam kabhi zyada hue hain. Jaise jaise social activities aur jansankhya badhti jaa rahi hai, us tarah ki ghatnayein badhti jaa rahi hain: RK Saini, BJP on rape incidents in #Haryanapic.twitter.com/5ejRCZxq65",1
"Sarkaar ko puchkar to ye maamle nahin hote. Ye to aadikaalon se hote rahe hain. Ye hai ki kabhi kam kabhi zyada hue hain. Jaise jaise social activities aur jansankhya badhti jaa rahi hai, us tarah ki ghatnayein badhti jaa rahi hain: RK Saini, BJP on rape incidents in #Haryanapic.twitter.com/5sdkYCXHI3",1
iss desh me rape to kar sakte hai lekin rapist ko thappad nahi maar sakte...,0
Iski shaadi pyaar parva sav kuch zabdarsti.I hate those forced bonding,1
Jis chutiye ka bhai hi rape ka criminal case khel rha hai...Wo kvi v against hi rahega.,0
Des me kitne rape hote hai?Kya kabhi rajput ne talvar nikalkar rajput Sharma nibhaya?,0
Agar Tina Marne ka shauk hai to unko maro ho rape karte hain...Rajput Raksha karte the ....par tum log to Rajput ke naam par KALANK ho,1
Bhai HT padho...Gang ka bhanda fod hua hai...fake rape ki report karke vasooli karne vaale...5 cases the,0
"Kya Zainab baby k rape se sare Paki  rapist ho gye hai,  gal ker di pyi  hai",0
@Fiona_J_P bass ye viku hina ka name kyun laata hai baar baar I just hate that,1
Grammar nazi to vo hona chahiye na jise grammar se hi hate ho? Correct karne ka habbit wale ko to allied forces kehna chahiye ?,0
i am anti Prakash rai no......... Prakash raj...... because i hate him.......his attitude....... https://twitter.com/ndtv/status/954017304219566080 …,1
Jo hai hi ni awein usko le k dimagh khate hain,0
"Jab Bhartiya Mari ki Asmita roj rapists dwara tar tar hoti hai, tab apki raksha karne ki kshamta Kahan Chali jati hai. Sabse jyada rape Rajasthan me hote hain. Aaj ki dekhiye,Hazar saal purani kahaniyon se Prerna leejiye.",0
"Sir, 'love–hate relationship' ke bare mein aap ka kya vichar hai? pic.twitter.com/2k7qp2g2AF",0
"Tamasha, jaane tuu yaa jaane naa, I hate luv stories, bachna ae haseeno",0
Sanghis will rape Bharath Mata !!,0
Main to wish karta hoon ki Sonu Ke Titu ki Sweety aur Aiyaari iss Canadian bhagode ka rape kar de,0
"Aise logo ka Ek Hath, Ek Ankh, Ek Leg N rape Karne Wala saman hi kaat dena chahye",1
"Bhai. Humne bas aik martaba terrorism sponsor kiya hai. Woh bhi Sri Lanka mein. Mai khud openly ye keh raha hun. LTTE ko humne support kiya, aur humne uski keemat chukai. Terrorists waisay hi hote.",0
Ye Ap ki galat soch hai hamaray kitne Jawaan US ki war main Wazirstan Side main Shaheed hoye. 1 lahk se zaida hamaray log Terrorism main Shaheed hoye aur ap keh rahe ho Yeh Desh Yaa Army Jo khud itne affected hai terrorism se India main terrorism organized karti hai,1
jo delhane ka wo dekhate nii h. hindu muslim ka debate dekha krr logon k andr nafrat ke aag jla rahe ho. aisa kuch nii dekhao ge jis se hindu Muslims aaps m ek ho jaye. blke kese alg krna h wo zaroor dekhao ge,0
https://twitter.com/taran_adarsh/status/769156955655069696 … Papa boy ka rape kiya tha yaad hai,0
Ha...donone bhi hritik ki maarliek ne Mohenjo-Daro k sath aur ek ne kaabil k sath rape kiya,0
Police ho ya fauji kaam to unka desh ke liye hi hai na. Police walon ko kya licence diya he pak me rape karne ka?,1
5 din me 10 se upar ladkiyon ke rape hue haryana me par ye so called RAJPUT ghar se nahi nikle protest karne,1
Women rape murder or gorakpur hospital children death par bhi bol do adityanath,0
"Yeh shehla rashid aur uske tweets ke niche hate comments karne wale, dono kuchh zyada hi kar rahe hai.",0
"@AjazkhanActor @mohitkamboj_bjp rape huwa kuch nhi bola, hatya hui kuch nhi, bacche mare kuch nhii dange karwae kuch nhi #IStandWithAjazKhan",0
Jhooti rape nahi howa hai.... Allah ka khof karo,0
Ab rahi baat cousin se shaadi krne ki toh km se km hm shadi karte hain unse jo blood relation me nahi hain.. Tumhari tarah thodi ki apni ma bahan ka bhi rape kr do... Jyada gyan ho agar toh jaake apne babaon ko bhi do.. Asaram.. Nityanad.. Etc,0
@AjazkhanActor Bhai Tension Nahi Leneka... Ye Modi-Wodi aur @SrBachchan aur sare selfie wale apna haq kho bethe he ke dunya ke samne terrorism khatam karne ki baat kare...,1
"Jinki betiyon ki zindagi ujad gayi zaraa un parents se poochho. Unhe kya chahiye? Gau mata ki raksha, gau mata ke liye hostel, padmaavat movie ban ya apni betiyon ka rape NA hona. Agar baat samajh me aayi to khattar ke napunsak governance pe meri narazgi asp khud samajh jaogey.",1
"wo picha nai krti, wo rape nai karti, wo yaktarfa mohabbat me qatal nai krti",0
"I hate when kuch log Bachon ki tarah bell baja k bhag jate hain. Actually wo sirf adhi baat share karte hain and Dil ki bell baja k bhaag jate hain. So Please agar kuch share na karna ho to bataya hi nhi karo kuch, tension hojati hai.",1
I hate these so-called bhai bahen,1
Kaha sub ko ap ke liye samjhaya krti thi ki kaha kisi bat me a ke glt samjh liya yr kaisi  fan hu yr ki sub ki bat me agyi I hate my self,1
rape krne wala agar 14 ya 14 se zyada hai to islami kanoon q nhi?,0
twitter hate hai bhai..aapko bhi pata hai..trolling sab taraf se hoti hai..so no issues..,0
"Kaahe ka balidan khud aiyaary se clash karne jaa raha hai bhagoda akshay kumar, pata hai isko Padman ka rape ho jaata national holiday pe. Mard hota toh Padmaavat se darr ke bhagta nahi.",1
"Aap to antaryami nikli ...jai ho...to ab ye bhi bta do ki kaladhan kb aayega,bacchiyo ladkiyo aur aurto ka rape hona kb band hoga..employment kb milega...kisano ki aatmhatya band kb hongi..and so on..jai hind. . inquilaab jindabad",1
Arshi ne bahot rulaya Shilpa ko...I hate u arshi...,1
Same here he is the reason to watch BB but I can't hate him. Because ladai unhi se karte hain jinki baaton ka humein asar ho and he is not opportunist aisa hota toh woh hamesa vikas ko hi follow karta apna stand nahi leta. Vikas kaisa dost hai dost bolta hai aur bracelet bhi toda,0
712 se muslim Bharat me jihadi terrorism  kar rahe hai.,0
Kahin inke uksanesehi nahi huye rape aur murder,0
Ab pata chala pakistan mien bomb blast terrorism sab kuch hakomat k log khud kerte hai. Jaise Rao Anwar,0
Modi ki galti nahi hai galti hamari hai ek Muslim bulata hai to sb Muslim ekjut ho jate hai and ek ambedkar wadi bulata hai to sb ambedkar wadi ekjut ho jate hai lekin ye chize Hinduwo me nahi hai pure India me roj kahi Na kahi Hinduwo ka murder ho raha hai rape ho raha hai lekin,1
Han Zainab ka rape and murder toh afghaniyon nay hi kiya tha na - saaf suthron ki shakal dekho https://twitter.com/chalnanikal/status/954457585997971458 …,1
Sambitji jara un betiyonke bare me bhi sadness fill kijiye jinka rape aur murder kar diya gaya aapki Haryana State me,1
Kya chahate ho @VasundharaBJP @BJP4India Abh bata he do.. . @UN @rashtrapatibhvn @Shehla_Rashid @ShashiTharoor @OmarAbdullah @SushmaSwaraj @pbhushan1 @ndtv @CNNnews18 @AJEnglish #Murder #Rajasthan @kavita_krishnan @Priya_Menonhttps://twitter.com/bprerna/status/954563116813107200 …,0
Milke jab chhora chhori ki masti thodi thodi bas pyaar ka naam na lena I hate love story,0
Aise sexy photo upload kar ke likhegi dekho magar pyar se to rape ki vardate nahi badhengi to or kya hoga ye photo dekh kar hi kitne logon ke man me khayal aaya hoga ke kass 1 baar mil jaye,1
Par uske bad to kisi ki hate ka bhi koi faida nhi hoga,0
aur awaam apni betiyan rape karwanay ka intezaar karay? Yehi matlab hai na aapka?,0
Bhai tu dekh sabse pehle and now dont hate shilpa @TheRealityShows,0
Jab ek banda positive tweets krega toh apne aap sab positivity fail jaayegi... So ab haters jitna bhi Hume hate kre ya bura tweet kre hum shilpa ki tarah sab sehan karege..,0
"Wah modiji..ek taraf Seeta mata ko poojtey hain. Dusri taraf apke Raman Malik saab ko jind me rape hui bachhi me honor killing ka angle hone ka andesha hai. 6 din me 8 rapes hue haryana me aur khattar saab ribbon katne,  padmaavat ban karne ya cow protectio me vyast hai. Wah ji.",1
Yr...Puneesh ko blame nhi krun??Kya Vikas ne Puneesh se bola ki Shilpaji se mat btana ki maine tumhe aisa bataya hai...Puneesh ne ticket to finale task mein kya Shilpa ko dokha nhi diya??Pta nhi Puneesh se kaise logo ko itni mohabbat hai..Bt sorry I jst hate him,1
Sambit patra jese paaltu kutto ke liye ek ms agar modi inki maa ka rape bhi karde to ye kahenge inki maa ka chracter kharab hai modi sahi he,0
Anil Nagpal jo kundali ka v writer  hai..uska dhiyan ab kumkum se jyada kundali par hai .i hate kundali yr..,1
@lostboy54 ka jaadu dekho sab ke sir pe chadh kar bol raha hai shilpa fans jinda laas ban gaye hoge ye pic dekh kar   vikuu tum ne sahi kaha tha itna pyar dunga sab ko ki hate Karna bhul jaayege bilkul sahi kahe the aap Gupta ji aap ke pyar ka jaadu sab pe chadh raha hai  https://twitter.com/manaliee1/status/954446257228980224 …,0
Ye rape karne walonko pucho modiji nahi bhej te or ek ladki hoke itana vayhat sawal kafi ajib hai,1
@rajnathsingh @HMOIndia aur nahi toh cows aur karni sena se vote maang lena. Kyunki aapke rajyon mei toh aurton ka sirf rape hona hota hai na..yehi toh chal raha hai haryana me. Ya to movies ban hoti hai nahi to 6 days me 8 rapes hoti hai aur crimes ka evidence tamper hota hai https://twitter.com/Moumita1977/status/954612225464983552 …,1
itne rape ek saath hone par lagta hai ye koi saazish hai congress ki,1
Bomb banane or terrorism failane ke alawa sab pata hai..,0
Ye bhi #BetiBachaoBetiPadhao jaisa hi kuch ho lga kya?jaise #Haryana me school jaati #betiyon ka rape ho raha hai aur fir apke pyada raman malik ko usme honor killing ki boo si asti hai? Khattar+ malik ko laat marke nahi nikala toh iss bar vote ke nam pe jootey padenge.,1
aapke tarah hate nahi karte hai hum #shilpa shinde so called maa bakwaas,0
"Film rls na karwaa ke history chng ho jayegi, jo hua tha usko dikhane mein kya galat? sarhad par jawan marta hai, usko bhi dikhaya jata hai, film mein, rape dikhate hein, real life mein 5 saal,  7 saal ki ladkiyon se rape hota hai, kya ye reality nahin hai, roko een sab ko pehle",1
"Kruti yeh log nahi samjenge...U don't even know Yeh log Shilpa ke liye kaun c Language use karte Hain...Yeh Puneesh aur Shilpa ko le ke Comments karte Hain...They hate Shilpa Sooo much, They can stoop so low to degrade Shilpa",0
jhuth aur dhokha badh raha.  jeben bharni badh rahi  viglante badh rahe  . rape ghtnayen badh rahi chamcha giri badh rahi  .  kahte jao mahngai badh rahi,1
"I hate the song ""Swag se karenge sabka swagat"" coz sirf pan parag se hi swagat karte hai yaar.",0
I love bjp or modi par usse bhi jyada hate Vasundhara,0
Ashu bhaiyya ye kya ho raha hai. Shilpa ki PR jake vikas ko support  i hate this triparna,1
"chakki ko to sanjay kapoor bhi to rape kiya tha clash mei...arey chutiye chakki se to rajpal yadav bhi behtar hay,rajpal y ne 75 flops/disasters nehi di h",1
"Sirji yuvano ko 2 carore jobs, kishano ko dabal daam or ladkio par ho rahe rape ke baare me bhi davos me bolonge????",0
Aur kal ke din hi Sindh main dozens of bachiyon ka rape huwa hai Karachi main tho awam ne ehtijaj bhi kiya hai Sachal main victim bachi ke parents wazir e dakhila Sindh ke office pohanch gaye thay. Khurshid double shah ko apna area dekhna chahiay KP ke logo ko koi takleef nahi,1
Lions of Kasur ke baray mein bhi tweet karain jo bachchon ko rape aur video ker ke dhanda kartay hain. Aur Jin ko Punjab Police aur Rana Sanaullah openly protect kertay hain! #LionsOfHaripur,0
Rozana India mein 30 larki ka rape ho Raha hai jismein Sab hindu larki hai har saal 13000 larki ka rape Saharam mein jo Raha hai Sab hindu bhabhio ka hi rape ho Raha hai jisko baba kahete hai balatkar karne se suvar  raam ashirwad dete hai,1
"Oh,kayi seniko ke sahid hone per Modi, bachhe Marne per yogi, nabaliko se rape per khatter se Bola must go?",0
Oh maadarchod ke bachey praful naukar. How is Modi hate Anti India? Rundi ke bachey,0
Hum Nepali k hate kare k naikhi kahat.hum apan bhasa k aage badhawe k kahatani. We have to show what we are we don't need to be fake. Dhanyabaad,0
Bajye police ka nizam sahi kerne k ye duck rape ka lesson shamil kerna chahri hai bajye insaf ka mehakma sahi kere behayahi ko rokne k iqdam kare ye orat sex ki taleem dena chah rahi hai,0
Gabbar: Aaj meine Basanti ko nahate waqt dekha...,0
Ye rapist n killer pakra kyon nai ja raha is kutte ka b kisi gadhe se rape krwa k isse phansi deni chahiye,1
Mai to sabhi se aagrah karunga koi bhi rape ka sikayat police se na kare nahi to barbad ho jayega policewale ulta case me fasa denge,0
Muslim  rape bhi kare to rape hui ladki femi nazi ban jati hai.,0
"Netikta ke naam par istifa mangne par bjp ko sharm aani chaiye, haryana main roj rape ho rahe hai, dalito ko mara ja raha hai, beef ke naam par musalmano ko mara ja raha hai, maharashter aur mp main kisano ko mara ja raha hai aur natikta par resign kejriwal ji de, wah bjp",1
Koi kaise kkhh ko hate Kar sakta h..... Maine 50 times dekhi hogi..... Dialogue bhi yaad hai....,0
"aur vaise bhi srk ne aisa kuch kia nai hai jo tum usko hate karo selfmade star hai vo .,respect karo",0
Are Maine toh isko video bhi bhji hai. Baluch girl ki jisme unki police rape krr rahe hai. Woh bhi youtube se le kar.,0
"ek rapist MLA ka naam bata do jo AAP mein hai, aur haan sandip kumar ka naam lene se pehle rape aur consensual sex mein difference pata kar lena aur ye bhi ki usko party se nikal diya gaya h  nihalchand bjp mein barkarar hai abhi tak.",0
Shri krishna ne 16108 Shadi kiya to Krishna Rangoli Nhi mana raha hai .... Nahate huye Woman ko chhup ke dekhna Nude Woman ke Sath Rangoli manana 16108 shadi karna .. Gareebo Ke sath Rape karna ... Ye Krishna ka Asli Face tha ..... Kabhi Religion ki bhi study kar liya kro.,1
Kisi baba ke pakre jane pe 150-200cr. Ki property tor dete ho aur rape hone par beti ko bahar nahi jaane dete. Ek baar rape ke liye be utho.,1
Jnab bat ka rona rohain hain k kb tak ye racisim chalyga .....q in logo ko apny ap se door raka hain .....jb tak in logo ko hum gallein nhi lagayengy us waqt pak se terrorism khatam nhi hoge...,0
I can't .. pyaar karna sab sikha dete hai ..magar us pyaar se dur kaise jaya jata hai ye koi nhi sikhata  Don't hate her,0
"Yahi to he naya Bharat, rape badhege tabhi to badhega India, Jay ho. Mera Bharat mahan.",1
"Ye humara Hindustan hai yaha World ka rape capital bana Hua hai India iski chinta nahi hai film release ke liye suicide kar rrahe ,,, PATA NAHI IS COUNTRY KE LOGO KI SOCH KI DEEVAR SEE PARDA KAB UTHEGA",1
Masla janab society hai... Is society ki approach aur mentality ka masla hai... Yeh poochna ke bachoun ka rape karnay waalay kaun log hai? Janab Woh isi society ka hissa hai aur yahan yeh normalize kiya ja Chuka hai #Pakistan #Pedophiliapic.twitter.com/6bunGIC9AV,0
Badsha bhag gai bat kar k had he koi  zaban deke aise mukar jae afsoos he shaikh sb i hate u,1
Kisi ki maut PE kisi ki apharan pe kisi ki rape pe Saab rajneeti karte hai Karne wale unhi ke paltu kutte hote hai,1
"Ranveer ko toh mein suru se hi hate karta tha toh log pucha karte the reason,, lo aaj reason v mil gaya",1
Abbe isse koi maaro bc ko. Agr itni hi fikar h to UP m jo itne rape cases huye unhe rokne k liye kuch q ni krta,0
Rape k khilaf sirf candle March nikalny s kya rape hony band ho jayengy. kya hamy apne pratinidhiyo ko yad nhi dilana chahiy ki hum mahilao n b unhy vote de kr sansad m pohochaya h. to hamari suraksha ka daitav b unka h hamari ijat pr hath dalny waly darindo ko kewal jel ki saza,1
Bt acche se hour karo to dekhoge Shilpa bura Insan nehi....bohot hi acchi he...hate Ko dur krke Zara   mn ke ankho se dekhoge to pehechan paoge..by the way ap vi acchi ho...god bless you dost..,0
Waah adi kaal se rape ki ghatnaye hoti arahi uai yeh bhool gaye early vedic kaal mie mahilao ko smanta ka adhikar tha jab santan dharam ki neev rakhi gayi..,0
"Bhai jab govt koshish kar rahi h terrorists ko ek ek kar ke allah aur promised 72 hoors ke paas bheja ja rha h tab aap jaise log hi khoon ke aansu bahate ho aur BUUURHAAN ka maatam manate ho. Aap sirf kps ke liye lip service kar sakte ho, brownie points ke liye govt ko koste ho.",0
Sabhi cheezo me hum log Tumse age he.sirf ek cheez Jo tumhe world famous karwa raha he wo he terrorism.,1
"Sardana Ji Haryana me aye din rape ho rahe hai.Yaha bahu,batia surkhshit nahi hai .Aap  ko Delhi ka raita dikh gaya.",0
"Abe tuchiye Pakistan ke rape ki taraf dhyaan de India ke bajaay. Pakistan ka khud ka ""rape rate(rapes per million population)"" India se jyada hai. Asia ka rapistan hai Pakistan. Par tum logo ko khud ke desh ki bajaay India ki fikr hai.",1
Shilpa fan ki wajah se hi shilpa ko hate krti ho,1
People don’t love Shilpa as much as they hate hina. Tu laga reh !,0
Chor bhi achay thay larki ko mara nahi India hota to larki ka rape he kar detay,0
hate u @indiaforums kisi kii image kharab karni ho to vo aap ae sikhe @ShindeShilpaS @ShindeAshutosh,1
jab pakistaniyon main dum na ho to india bhej do sabko. waise bhi tum log sirf bacchon ka hi rape aur murder kar sakte ho aur uske baad bhi koi nahi pakda jaata,1
"Sir agar rape rokana hi toh sabse accha tarika hi, ki humare desh ke ladki ko Khud apna raksha Karna hoga. Ek bate batain ladki kabhi bhi-",0
Emaan ap ka kala haat dekh kr mujhe to sharam aa rahi h.     Nafrat krta ho main ap se i hate you pic.twitter.com/jSF62f3VWp,1
Ek choti bachi jo gita je shlok pade uss se darr gaye aur rape threats aur gali dene lag gaye tum jaise jihadi... Ek bacchi se hi gaand faat gayi.... Yeh to Israel ke PM hai.... Samne aye to moot dega,0
Insane kuch log or kuch rishte to chang nahi kar sakta na kuch allah ki taraf se ho I hate life is not beautiful for me,1
Mujhy aksar log mohabbat kaha krtay hain.. tht mean u hate me,0
Shilpa ji aap @_ravidubey jaise tuchho ko jawab mat dijiye.ye log aap ke sath kabhi nahi the.aap ki popularity dekh kar khali footage karne aa jate hai.aap ke reply ka jawab bhi nahi diya.itne to arrogant hai.hate these co call cheap tv chamchas @AshaNegi7 n all gupta s chamchas,1
Kon zimmedar in rape or murder cases ka,0
Had hain aap b kia hakomat kisi ki brain wash kr rai hai k rape kro??,0
bahir baith kar ap ko andaza nahi ho ga zara qasoor shehr ja kar rape hone wale 250 bachon se aur un ki families se milen zainab k qatil ka ap ko bhi pata chal jaye ga aur thoo thoo karen ge ap apni n leage per,0
tune nhi suna kya ..kuch hi din phle 52 ldkiya pkdi gyi h madarse ka maulvi rape krta tha unke sath..... ha ab tjhe dikhta nhi khud k ghar ki gandagi to baat alag h....waisw bhi tumhare m rape koi badi baat nhi h....Halala bhi rape hi hota h....mutah bhi rape hi h.....,1
"Bat krni aati nai,aajati hai,duaro KO bolne. Phle khud k greban me.jhank k dekh khud ki chez kitna ziada bolti. Ap log to tameez e bhul hate ho jaise hina Ne apka qatl krdia ho ufffff....",0
Zyada Bol Rahi Ho .. Sirf #naamshabana  rakhne se taqat nahin Aa Jati Hai Pushpa..  .. I hate hawabaji,1
Pawan kalyan ki sambandam ledandi. We hate Kathi mahesh forever.,1
Konsa desh chahta h rape suicide ho,0
Desh main dinodin badhti rape ki ghatnao par aapka niranatar maun aapki is baat par prashnachinha lagata hai sir.,0
Ghatiya orat khi ki I hate this lady such me,1
